FileName,Label,Dataset
MED_20041124_G9R156.wav,1,MED
MED_20041116_45DPGY.wav,1,MED
MED_20041116_E74L9V.wav,1,MED
MED_20041116_591RER.wav,1,MED
MED_20041124_V9M2VS.wav,1,MED
MED_20041124_VZT4G0.wav,1,MED
MED_20041124_VA7R4V.wav,1,MED
MED_20041119_FA6RK7.wav,1,MED
MED_20041119_QNSES6.wav,1,MED
MED_20041119_LMKN8Z.wav,1,MED
MED_20041120_JE3203.wav,1,MED
MED_20041120_EW5O7X.wav,1,MED
MED_20041104_OAZML5.wav,1,MED
MED_20041104_L55ZL4.wav,1,MED
MED_20041022_PFM8WZ.wav,1,MED
MED_20041022_WSJUD9.wav,1,MED
MED_20041022_TSVJFN.wav,1,MED
MED_20041022_WKS3ND.wav,1,MED
MED_20041130_MYLH8G.wav,1,MED
MED_20041012_RFESR8.wav,0,MED
MED_20041012_651YI2.wav,0,MED
MED_20041012_UZGNSZ.wav,0,MED
MED_20041012_4DLMX2.wav,0,MED
MED_20041012_F5CB5K.wav,0,MED
MED_20041012_60UUDJ.wav,0,MED
MED_20041012_21TGAP.wav,0,MED
MED_20041029_VAI6I7.wav,1,MED
MED_20041029_Y3PJFY.wav,1,MED
MED_20041105_ONKDF3.wav,0,MED
MED_20041105_TSF57X.wav,0,MED
MED_20041105_HX9WVS.wav,0,MED
MED_20041105_M98AQH.wav,0,MED
MED_20041105_ZETYVK.wav,0,MED
MED_20041105_SY2MUN.wav,0,MED
MED_20041105_DUHLR6.wav,0,MED
MED_20041128_6P63O4.wav,1,MED
MED_20041128_3BMJH2.wav,1,MED
MED_20041128_J84ES8.wav,1,MED
MED_20041128_9LYNBY.wav,1,MED
MED_20041027_ZMUJIG.wav,1,MED
MED_20041027_LMBSAQ.wav,1,MED
MED_20041027_EE6O9W.wav,1,MED
MED_20041027_GEP71H.wav,1,MED
MED_20041128_CEX2FX.wav,1,MED
MED_20041121_8W2EFU.wav,1,MED
MED_20041121_91MHX7.wav,1,MED
MED_20041116_08SMLW.wav,1,MED
MED_20041116_6P2TT6.wav,1,MED
MED_20041116_Y21AGO.wav,1,MED
MED_20041106_XOBH8U.wav,1,MED
MED_20041106_ASI8J1.wav,1,MED
MED_20041116_8DU5YD.wav,1,MED
MED_20041116_EYLSLK.wav,1,MED
MED_20041013_WSA97J.wav,0,MED
MED_20041013_ZHSW7F.wav,0,MED
MED_20041013_YDDQDG.wav,0,MED
MED_20041013_5JTDC5.wav,0,MED
MED_20041013_B0A10S.wav,0,MED
MED_20041013_MKWDAQ.wav,0,MED
MED_20041013_WHUR6M.wav,0,MED
MED_20041128_EILB0D.wav,1,MED
MED_20041128_R6X7GQ.wav,1,MED
MED_20041022_N5KMCK.wav,1,MED
MED_20041022_QPYYQG.wav,1,MED
MED_20041021_H6BJC5.wav,0,MED
MED_20041021_PKJ8YE.wav,0,MED
MED_20041021_S3MKAX.wav,0,MED
MED_20041021_APAFV7.wav,0,MED
MED_20041021_Q07OR1.wav,0,MED
MED_20041021_FCLX05.wav,0,MED
MED_20041021_ZSJHQ6.wav,0,MED
MED_20041129_I84X5G.wav,0,MED
MED_20041129_UJJN60.wav,0,MED
MED_20041129_Q1ERNO.wav,0,MED
MED_20041129_C8NB79.wav,0,MED
MED_20041129_C3BSUF.wav,0,MED
MED_20041129_5NU638.wav,0,MED
MED_20041129_JOYMFT.wav,0,MED
MED_20041117_1KQCLI.wav,1,MED
MED_20041117_NHIAGW.wav,1,MED
MED_20041013_GF6JZR.wav,1,MED
MED_20041012_Y0ABHQ.wav,1,MED
MED_20041012_MPEH2B.wav,1,MED
MED_20041117_FG5F5S.wav,1,MED
MED_20041117_MYW9N8.wav,1,MED
MED_20041020_6BNT5R.wav,1,MED
MED_20041129_O4G7BX.wav,1,MED
MED_20041129_9DGIPJ.wav,1,MED
MED_20041022_O3K2GU.wav,1,MED
MED_20041022_VC0A6J.wav,1,MED
MED_20041022_HHHWBT.wav,1,MED
MED_20041013_6A1028.wav,1,MED
MED_20041021_KLN6S1.wav,1,MED
MED_20041023_UF7RV8.wav,1,MED
MED_20041105_88JQDF.wav,1,MED
MED_20041105_9RNV17.wav,1,MED
MED_20041105_0GP1CC.wav,1,MED
MED_20041116_W2MZL4.wav,1,MED
MED_20041116_1KBRU7.wav,1,MED
MED_20041116_JX905A.wav,1,MED
MED_20041029_U90BV6.wav,0,MED
MED_20041029_E31D9U.wav,0,MED
MED_20041029_PUGZ6Y.wav,0,MED
MED_20041029_J6IDZX.wav,0,MED
MED_20041029_H1W76X.wav,0,MED
MED_20041029_H9KPF8.wav,0,MED
MED_20041029_PU6GZF.wav,0,MED
MED_20041022_KIXFJN.wav,1,MED
MED_20041022_08KMK3.wav,1,MED
MED_20041022_FUP8N2.wav,1,MED
MED_20041023_ME6SO7.wav,0,MED
MED_20041023_IAP7R1.wav,0,MED
MED_20041023_0NHATM.wav,0,MED
MED_20041023_IMXZV5.wav,0,MED
MED_20041023_F4X85P.wav,0,MED
MED_20041023_QOPW9X.wav,0,MED
MED_20041023_QAED41.wav,0,MED
MED_20041029_F7OMHF.wav,1,MED
MED_20041019_RX9CUJ.wav,0,MED
MED_20041019_EHF27J.wav,0,MED
MED_20041019_EODB4S.wav,0,MED
MED_20041019_POYUSH.wav,0,MED
MED_20041019_SZMA8Y.wav,0,MED
MED_20041019_7F5J16.wav,0,MED
MED_20041019_63C8UJ.wav,0,MED
MED_20041120_ARLKVX.wav,1,MED
MED_20041120_NJPO5A.wav,1,MED
MED_20041120_LHMP88.wav,1,MED
MED_20041120_B2ZU6M.wav,1,MED
MED_20041128_B12WHU.wav,1,MED
MED_20041128_RU548O.wav,1,MED
MED_20041028_K98LJT.wav,1,MED
MED_20041028_KNEFIO.wav,1,MED
MED_20041028_EJQJ6N.wav,1,MED
MED_20041027_FEFPL0.wav,1,MED
MED_20041027_1RI1LF.wav,1,MED
MED_20041027_N3LVH6.wav,1,MED
MED_20041117_U3SHMG.wav,1,MED
MED_20041117_7P0A7O.wav,1,MED
MED_20041104_GPCHQ1.wav,1,MED
MED_20041123_29H80M.wav,1,MED
MED_20041116_G6TM6H.wav,1,MED
MED_20041116_CMYQW6.wav,1,MED
MED_20041116_MWR05H.wav,1,MED
MED_20041116_URDJ8B.wav,1,MED
MED_20041028_IZQDVI.wav,1,MED
MED_20041028_6LM8WI.wav,1,MED
MED_20041029_SVANHF.wav,0,MED
MED_20041029_3ZOUWO.wav,0,MED
MED_20041029_VJTZDU.wav,0,MED
MED_20041029_QBH3WX.wav,0,MED
MED_20041029_3LHZPG.wav,0,MED
MED_20041029_HJGED4.wav,0,MED
MED_20041029_QL4ND7.wav,0,MED
MED_20041106_YW9V9D.wav,0,MED
MED_20041106_9P3PRV.wav,0,MED
MED_20041106_JOZJKM.wav,0,MED
MED_20041106_QI9DV5.wav,0,MED
MED_20041106_9PHT5G.wav,0,MED
MED_20041106_UIMX8A.wav,0,MED
MED_20041106_C5XQIC.wav,0,MED
MED_20041128_YUB1LT.wav,1,MED
MED_20041128_OUK22R.wav,1,MED
MED_20041128_LGA4CB.wav,1,MED
MED_20041128_5BQQEZ.wav,1,MED
MED_20041020_SAK3BQ.wav,1,MED
MED_20041020_ITLYBP.wav,1,MED
MED_20041020_4IHU4C.wav,1,MED
MED_20041023_YORSO8.wav,1,MED
MED_20041023_XEYISO.wav,1,MED
MED_20041119_5NX1R1.wav,1,MED
MED_20041119_AV6KR1.wav,1,MED
MED_20041119_SW84JB.wav,1,MED
MED_20041119_0DPN7P.wav,1,MED
MED_20041120_0W0J9Z.wav,1,MED
MED_20041120_NL7V4B.wav,1,MED
MED_20041120_WP5M5C.wav,1,MED
MED_20041120_XL5MC8.wav,1,MED
MED_20041120_L17UME.wav,1,MED
MED_20041119_JW4AA9.wav,1,MED
MED_20041119_ZGML70.wav,1,MED
MED_20041119_SMIWK0.wav,1,MED
MED_20041021_D7XM2O.wav,1,MED
MED_20041028_BR8BTK.wav,1,MED
MED_20041028_0X6QNN.wav,1,MED
MED_20041028_54A2LG.wav,1,MED
MED_20041028_7QSL5Q.wav,1,MED
MED_20041028_0X1M7G.wav,1,MED
MED_20041027_UB3N71.wav,1,MED
MED_20041027_2LXNS4.wav,1,MED
MED_20041027_AFCPX1.wav,1,MED
MED_20041022_ZGAY6U.wav,1,MED
MED_20041012_UJQ6S6.wav,0,MED
MED_20041012_AFYOTJ.wav,0,MED
MED_20041012_XCMQ6Q.wav,0,MED
MED_20041012_1GVL42.wav,0,MED
MED_20041012_ZE6Y60.wav,0,MED
MED_20041012_EGHQAD.wav,0,MED
MED_20041012_2XEDCN.wav,0,MED
MED_20041103_X9X3EE.wav,1,MED
MED_20041103_MDH61A.wav,1,MED
MED_20041116_Q60OFQ.wav,1,MED
MED_20041116_I4SAFV.wav,1,MED
MED_20041127_QEYX4X.wav,1,MED
MED_20041127_BFNMF5.wav,1,MED
MED_20041127_1767M3.wav,1,MED
MED_20041013_RY0OCZ.wav,1,MED
MED_20041105_3N5B7V.wav,1,MED
MED_20041105_I9LPNY.wav,1,MED
MED_20041105_0ZLCB5.wav,0,MED
MED_20041105_AN2IBI.wav,0,MED
MED_20041105_BKJRJI.wav,0,MED
MED_20041105_8XISX4.wav,0,MED
MED_20041105_AWHIZE.wav,0,MED
MED_20041105_7ZKHZU.wav,0,MED
MED_20041105_HE3N2R.wav,0,MED
MED_20041027_TEHZ9Q.wav,1,MED
MED_20041027_RJ5MWD.wav,1,MED
MED_20041027_5GNG6F.wav,1,MED
MED_20041128_E1PQRG.wav,1,MED
MED_20041128_B5T90C.wav,1,MED
MED_20041128_OX3Z94.wav,1,MED
MED_20041128_9EMX6Z.wav,1,MED
MED_20041029_RLC239.wav,1,MED
MED_20041028_VOOYMX.wav,1,MED
MED_20041028_4X00BU.wav,1,MED
MED_20041028_71YLMA.wav,1,MED
MED_20041028_V276UW.wav,1,MED
MED_20041028_CDJPNM.wav,1,MED
MED_20041028_QSWSQQ.wav,1,MED
MED_20041028_CYXZ2V.wav,1,MED
MED_20041105_7IYSH7.wav,0,MED
MED_20041105_G89B1T.wav,0,MED
MED_20041105_H0VNV8.wav,0,MED
MED_20041105_1PUV24.wav,0,MED
MED_20041105_JZQZ6B.wav,0,MED
MED_20041105_AQDNNI.wav,0,MED
MED_20041105_BDPMAV.wav,0,MED
MED_20041117_CHBPCU.wav,1,MED
MED_20041117_MBU0SJ.wav,1,MED
MED_20041030_HBTHJU.wav,1,MED
MED_20041030_2EE5BS.wav,1,MED
MED_20041123_SDO9SK.wav,1,MED
MED_20041123_M98AYG.wav,1,MED
MED_20041029_7QMM0G.wav,1,MED
MED_20041029_NEI3GP.wav,1,MED
MED_20041128_9O8EZF.wav,1,MED
MED_20041013_EKVCU6.wav,0,MED
MED_20041013_GIJ8KO.wav,0,MED
MED_20041013_4G1LGQ.wav,0,MED
MED_20041013_MBWWV8.wav,0,MED
MED_20041013_MFTV0M.wav,0,MED
MED_20041013_LAHXE0.wav,0,MED
MED_20041013_LSRPPW.wav,0,MED
MED_20041128_IX1E4U.wav,1,MED
MED_20041128_3X87FP.wav,1,MED
MED_20041129_LWDYLO.wav,1,MED
MED_20041117_R8I7MB.wav,0,MED
MED_20041117_YA1HAG.wav,0,MED
MED_20041117_KFGV9O.wav,0,MED
MED_20041117_7GQ1L9.wav,0,MED
MED_20041117_0IN8ZN.wav,0,MED
MED_20041117_4EXK3T.wav,0,MED
MED_20041117_X5QLY5.wav,0,MED
MED_20041012_OSA2T6.wav,1,MED
MED_20041012_9LXTHI.wav,1,MED
MED_20041104_33JODG.wav,1,MED
MED_20041104_SLQ39T.wav,1,MED
MED_20041104_8TMUPB.wav,1,MED
MED_20041022_5XM5SC.wav,1,MED
MED_20041030_WCO500.wav,1,MED
MED_20041030_VZSH71.wav,1,MED
MED_20041124_73EZEX.wav,0,MED
MED_20041124_GUXPB9.wav,0,MED
MED_20041124_R7BP95.wav,0,MED
MED_20041124_NWSUK6.wav,0,MED
MED_20041124_WVX2SW.wav,0,MED
MED_20041124_34H8BM.wav,0,MED
MED_20041124_N10KV8.wav,0,MED
MED_20041104_XY1ITN.wav,1,MED
MED_20041117_JH2RQ9.wav,1,MED
MED_20041117_SHLRUR.wav,1,MED
MED_20041117_17AI3X.wav,1,MED
MED_20041117_OE3LDC.wav,1,MED
MED_20041127_R63EPT.wav,1,MED
MED_20041127_S0TW1N.wav,1,MED
MED_20041128_PXMNZZ.wav,1,MED
MED_20041128_8WNW9J.wav,1,MED
MED_20041128_JSFWQV.wav,1,MED
MED_20041128_MOMH8B.wav,1,MED
MED_20041128_I5EO8I.wav,1,MED
MED_20041128_C9THX6.wav,1,MED
MED_20041128_7PM8LL.wav,1,MED
MED_20041022_9KL0WX.wav,1,MED
MED_20041027_JNZ15H.wav,1,MED
MED_20041027_CMKZDU.wav,1,MED
MED_20041027_HJQ6SB.wav,1,MED
MED_20041120_Z6D53X.wav,1,MED
MED_20041120_LMUWLK.wav,1,MED
MED_20041120_V8I0LU.wav,1,MED
MED_20041120_AZ21SF.wav,1,MED
MED_20041124_RCNMT4.wav,1,MED
MED_20041124_9A1RKY.wav,1,MED
MED_20041105_3Q9ZS4.wav,1,MED
MED_20041105_ULWTTI.wav,1,MED
MED_20041013_49OTO6.wav,0,MED
MED_20041013_T2USRR.wav,0,MED
MED_20041013_TIE5SL.wav,0,MED
MED_20041013_H6N2IT.wav,0,MED
MED_20041013_8OIYAA.wav,0,MED
MED_20041013_6KJXFP.wav,0,MED
MED_20041013_N8SWB9.wav,0,MED
MED_20041104_CHFSGK.wav,1,MED
MED_20041023_DKOQ2O.wav,0,MED
MED_20041023_GFPZL2.wav,0,MED
MED_20041023_SDWVDN.wav,0,MED
MED_20041023_DTLVMG.wav,0,MED
MED_20041023_IU75BN.wav,0,MED
MED_20041023_OG3O6X.wav,0,MED
MED_20041023_8CMQL6.wav,0,MED
MED_20041015_8JKVST.wav,1,MED
MED_20041020_J00DNE.wav,1,MED
MED_20041020_Q7ZGOP.wav,1,MED
MED_20041020_DSW9W1.wav,1,MED
MED_20041020_XFWB8S.wav,1,MED
MED_20041020_XUB1ZA.wav,1,MED
MED_20041026_W243HY.wav,0,MED
MED_20041026_UP5ETG.wav,0,MED
MED_20041026_96HIDZ.wav,0,MED
MED_20041026_ZUQJPJ.wav,0,MED
MED_20041026_KYF5L8.wav,0,MED
MED_20041026_255QI7.wav,0,MED
MED_20041026_R82OH9.wav,0,MED
MED_20041124_Z4ENS3.wav,1,MED
MED_20041106_P54MWO.wav,1,MED
MED_20041129_OLKFIF.wav,1,MED
MED_20041129_191LHD.wav,1,MED
MED_20041127_KA1T2P.wav,1,MED
MED_20041117_APTEN2.wav,1,MED
MED_20041106_CIRCC6.wav,0,MED
MED_20041106_VM8IC4.wav,0,MED
MED_20041106_17C575.wav,0,MED
MED_20041106_RL3K3L.wav,0,MED
MED_20041106_G54Z6Q.wav,0,MED
MED_20041106_4WBP42.wav,0,MED
MED_20041106_4L6JGD.wav,0,MED
MED_20041120_1N5R6C.wav,1,MED
MED_20041120_UVOMNJ.wav,1,MED
MED_20041120_4A44Q5.wav,1,MED
MED_20041120_2LXTJT.wav,1,MED
MED_20041021_TD5H21.wav,1,MED
MED_20041013_3I2SQZ.wav,1,MED
MED_20041024_DRD18K.wav,1,MED
MED_20041105_10MM4H.wav,1,MED
MED_20041119_W7AE6M.wav,1,MED
MED_20041128_DD9S7M.wav,1,MED
MED_20041029_RVFX9Z.wav,1,MED
MED_20041029_USC74A.wav,1,MED
MED_20041029_G3W8RX.wav,1,MED
MED_20041104_P3C4GC.wav,0,MED
MED_20041104_QKKJJR.wav,0,MED
MED_20041104_70Y5PA.wav,0,MED
MED_20041104_9IASFF.wav,0,MED
MED_20041104_TWJK5R.wav,0,MED
MED_20041104_T355CR.wav,0,MED
MED_20041104_LCV9LO.wav,0,MED
MED_20041013_2QHSKH.wav,0,MED
MED_20041013_EC0QWF.wav,0,MED
MED_20041013_DQIF3K.wav,0,MED
MED_20041013_09DG9X.wav,0,MED
MED_20041013_INVUIR.wav,0,MED
MED_20041013_XUC7PY.wav,0,MED
MED_20041013_CQYNQS.wav,0,MED
MED_20041116_K1YLIY.wav,1,MED
MED_20041116_V2QVUD.wav,1,MED
MED_20041116_MN41PW.wav,1,MED
MED_20041030_0CIWYQ.wav,1,MED
MED_20041030_UD6NSC.wav,1,MED
MED_20041030_OUG218.wav,1,MED
MED_20041030_UGN1OP.wav,1,MED
MED_20041103_DD8XG3.wav,1,MED
MED_20041103_YJBX24.wav,1,MED
MED_20041103_IHU95A.wav,1,MED
MED_20041103_379J1G.wav,1,MED
MED_20041103_IEOVGL.wav,1,MED
MED_20041103_M69QSX.wav,1,MED
MED_20041120_OTRDF4.wav,1,MED
MED_20041120_GM8M3S.wav,1,MED
MED_20041120_UJ21SG.wav,1,MED
MED_20041020_8TNH41.wav,0,MED
MED_20041020_0CTCXD.wav,0,MED
MED_20041020_93F568.wav,0,MED
MED_20041020_FYTCRJ.wav,0,MED
MED_20041020_PNN76H.wav,0,MED
MED_20041021_K9O49N.wav,0,MED
MED_20041021_H1RBC5.wav,0,MED
MED_20041117_AAH5WW.wav,1,MED
MED_20041124_FRZABL.wav,1,MED
MED_20041124_1LV1EP.wav,1,MED
MED_20041012_VG5N83.wav,0,MED
MED_20041012_ZPZ69J.wav,0,MED
MED_20041012_352XM7.wav,0,MED
MED_20041012_SX9MA8.wav,0,MED
MED_20041012_EX248V.wav,0,MED
MED_20041012_10W59M.wav,0,MED
MED_20041012_ICJXKA.wav,0,MED
MED_20041028_ZS1YWX.wav,0,MED
MED_20041028_TKUQXB.wav,0,MED
MED_20041028_VFLNCS.wav,0,MED
MED_20041028_L5SDGT.wav,0,MED
MED_20041028_2R7XH8.wav,0,MED
MED_20041028_F85PTB.wav,0,MED
MED_20041028_F9AXPL.wav,0,MED
MED_20041013_5GAGAY.wav,1,MED
MED_20041105_ONUD6O.wav,0,MED
MED_20041105_X54CZ4.wav,0,MED
MED_20041105_MH8K8S.wav,0,MED
MED_20041105_LQXMA8.wav,0,MED
MED_20041105_OORN2Q.wav,0,MED
MED_20041105_VWF24F.wav,0,MED
MED_20041105_PZ9W61.wav,0,MED
MED_20041103_TO5PY0.wav,1,MED
MED_20041103_SP2X36.wav,1,MED
MED_20041103_I20B8F.wav,1,MED
MED_20041117_289H3T.wav,1,MED
MED_20041117_BGJBA1.wav,1,MED
MED_20041117_472RSK.wav,1,MED
MED_20041020_K51XTR.wav,1,MED
MED_20041020_TH8PZQ.wav,1,MED
MED_20041106_B3YPUP.wav,0,MED
MED_20041106_6XINYU.wav,0,MED
MED_20041106_ZJBH9J.wav,0,MED
MED_20041106_6XSEUV.wav,0,MED
MED_20041106_YGR44U.wav,0,MED
MED_20041106_NX6ZTE.wav,0,MED
MED_20041106_MBW7KS.wav,0,MED
MED_20041127_RY5N2X.wav,1,MED
MED_20041127_EZ3XF4.wav,1,MED
MED_20041127_T2V8G7.wav,1,MED
MED_20041119_0OXJC5.wav,1,MED
MED_20041116_D32EIB.wav,0,MED
MED_20041116_CMEUH6.wav,0,MED
MED_20041116_N5Z3K3.wav,0,MED
MED_20041116_X9ZI5S.wav,0,MED
MED_20041116_WX57IV.wav,0,MED
MED_20041116_KGYECC.wav,0,MED
MED_20041116_IJQO7B.wav,0,MED
MED_20041124_H174QF.wav,1,MED
MED_20041124_61BSLI.wav,1,MED
MED_20041124_TY0WW3.wav,1,MED
MED_20041021_X2Q0C6.wav,1,MED
MED_20041021_3I189W.wav,1,MED
MED_20041027_JD8M4X.wav,0,MED
MED_20041027_6O5IW9.wav,0,MED
MED_20041027_ADNI7U.wav,0,MED
MED_20041027_HFCX4B.wav,0,MED
MED_20041027_2PBG20.wav,0,MED
MED_20041027_OY0LR8.wav,0,MED
MED_20041027_40VQ1G.wav,0,MED
MED_20041029_3VIGW2.wav,0,MED
MED_20041029_YJNTWA.wav,0,MED
MED_20041029_IX1828.wav,0,MED
MED_20041029_IVEVIY.wav,0,MED
MED_20041029_0RBPDT.wav,0,MED
MED_20041029_47EUH5.wav,0,MED
MED_20041029_VD1JUM.wav,0,MED
MED_20041124_75YH6S.wav,1,MED
MED_20041124_T32WOC.wav,1,MED
MED_20041124_M4P27I.wav,1,MED
MED_20041124_5ZR6B1.wav,1,MED
MED_20041021_Y0XOK5.wav,1,MED
MED_20041021_UWBAUV.wav,1,MED
MED_20041021_5069SD.wav,1,MED
MED_20041021_UI4B40.wav,1,MED
MED_20041115_171KM4.wav,0,MED
MED_20041115_VHQ0EI.wav,0,MED
MED_20041115_LSYHLC.wav,0,MED
MED_20041115_T35TGY.wav,0,MED
MED_20041115_3QX167.wav,0,MED
MED_20041115_NDB8D9.wav,0,MED
MED_20041115_B2F626.wav,0,MED
MED_20041019_R50U27.wav,0,MED
MED_20041019_PC2IY5.wav,0,MED
MED_20041019_6B0ZNV.wav,0,MED
MED_20041019_GH5J0Y.wav,0,MED
MED_20041019_0KTCVE.wav,0,MED
MED_20041019_8ZHRQC.wav,0,MED
MED_20041019_VHMDEX.wav,0,MED
MED_20041026_MD9KQ4.wav,0,MED
MED_20041026_F80G9X.wav,0,MED
MED_20041026_HXAOG5.wav,0,MED
MED_20041026_NS71GT.wav,0,MED
MED_20041026_OW76ZA.wav,0,MED
MED_20041026_UY2ANM.wav,0,MED
MED_20041026_XJEWNJ.wav,0,MED
MED_20041106_WJAFBE.wav,0,MED
MED_20041106_IY870F.wav,0,MED
MED_20041106_KWK94G.wav,0,MED
MED_20041106_99FVKR.wav,0,MED
MED_20041106_WEOZFC.wav,0,MED
MED_20041106_IQVI5J.wav,0,MED
MED_20041106_UE2JLQ.wav,0,MED
MED_20041121_EV085T.wav,0,MED
MED_20041121_1W7468.wav,0,MED
MED_20041121_TVUOHV.wav,0,MED
MED_20041121_J46AFE.wav,0,MED
MED_20041121_EC6GIL.wav,0,MED
MED_20041121_507W0P.wav,0,MED
MED_20041121_HB724Z.wav,0,MED
MED_20041023_1V7UTJ.wav,1,MED
MED_20041023_UVHP22.wav,1,MED
MED_20041127_2U8ABC.wav,1,MED
MED_20041028_L93Y02.wav,1,MED
MED_20041028_JAJQ8B.wav,1,MED
MED_20041028_ZEE68R.wav,1,MED
MED_20041028_ROTY6O.wav,1,MED
MED_20041029_5ZFHH2.wav,0,MED
MED_20041029_KOA8CQ.wav,0,MED
MED_20041029_DYWTWX.wav,0,MED
MED_20041029_OJ7HR1.wav,0,MED
MED_20041029_KXA441.wav,0,MED
MED_20041029_436ZD6.wav,0,MED
MED_20041029_GX9OG9.wav,0,MED
MED_20041117_B971JN.wav,1,MED
MED_20041117_08Q4RY.wav,1,MED
MED_20041026_C9XJKA.wav,1,MED
MED_20041011_FK98TK.wav,0,MED
MED_20041011_8X6FGW.wav,0,MED
MED_20041011_27JCB8.wav,0,MED
MED_20041011_AA4JAK.wav,0,MED
MED_20041011_7T269S.wav,0,MED
MED_20041011_MZ5VET.wav,0,MED
MED_20041011_GS5MJI.wav,0,MED
MED_20041128_CSJGW5.wav,1,MED
MED_20041128_OG7MTB.wav,1,MED
MED_20041128_60D6LG.wav,1,MED
MED_20041029_UHHUSA.wav,0,MED
MED_20041029_L6D2YC.wav,0,MED
MED_20041029_OQ6TTO.wav,0,MED
MED_20041029_5GZ83O.wav,0,MED
MED_20041029_RW7FC7.wav,0,MED
MED_20041029_BFS721.wav,0,MED
MED_20041029_IXEFER.wav,0,MED
MED_20041022_TSRFTD.wav,1,MED
MED_20041123_EZTJVW.wav,1,MED
MED_20041123_ILXK8O.wav,1,MED
MED_20041013_PWHQ8L.wav,1,MED
MED_20041014_EZGKAU.wav,1,MED
MED_20041021_599OAK.wav,1,MED
MED_20041106_BO0NX2.wav,1,MED
MED_20041117_60Y14C.wav,1,MED
MED_20041117_USXGLV.wav,1,MED
MED_20041024_DWEEFM.wav,1,MED
MED_20041013_UD3GXZ.wav,0,MED
MED_20041013_1VGAYL.wav,0,MED
MED_20041013_NHSZUW.wav,0,MED
MED_20041013_GVCXMG.wav,0,MED
MED_20041013_RZC1UH.wav,0,MED
