,FileName,Label,Dataset,SNR_999,training
57,AS_20190902_B0WFBH.wav,0,AS,9.50600626472426,1
58,AS_20190902_B9SYUK.wav,1,AS,30.7666258470187,1
59,AS_20190902_BABYDP.wav,0,AS,8.40297136866418,1
60,AS_20190902_JPY5J8.wav,0,AS,9.12164072882254,1
61,AS_20190903_4NSUUC.wav,0,AS,9.82830085303275,1
62,AS_20190903_9EIDEX.wav,0,AS,14.2020611943996,1
63,AS_20190903_FIYRCH.wav,0,AS,10.2261847578016,1
64,AS_20190903_UYWDJL.wav,0,AS,9.76198105532441,0
65,AS_20190903_WG1L85.wav,0,AS,9.90392350192413,1
66,AS_20190903_YQZBRM.wav,0,AS,10.2934449221761,1
67,AS_20190904_1RJ79M.wav,0,AS,12.613718835241,1
68,AS_20190904_JRQ5G8.wav,0,AS,11.1698288809428,1
69,AS_20190904_QNHMNG.wav,0,AS,12.0242088211491,1
70,AS_20190904_W0DKG3.wav,0,AS,9.17727564355166,1
71,AS_20190917_1OBQF1.wav,1,AS,8.27128317245607,1
72,AS_20190917_C81ZEH.wav,1,AS,8.98423250886451,1
73,AS_20190917_HCTAR6.wav,1,AS,8.29082340552131,1
74,AS_20190917_J38XNG.wav,1,AS,8.14725180003612,1
75,AS_20190917_K70F28.wav,1,AS,8.07036200475763,1
76,AS_20190917_QX93F7.wav,0,AS,8.98966507873653,1
77,AS_20190917_VKF7TO.wav,0,AS,8.13325716418427,1
78,AS_20190917_XE2RCT.wav,1,AS,8.15982455651558,1
79,AS_20190917_Y37LXN.wav,0,AS,8.79747773528978,1
80,AS_20190917_Z63LY2.wav,1,AS,8.57523285297079,1
81,AS_20190919_0GZLXR.wav,1,AS,12.3854059188941,1
82,AS_20190919_45KWE8.wav,1,AS,12.5200753021223,1
83,AS_20190919_5BZSAB.wav,0,AS,30.2592150604231,1
84,AS_20190919_5ILYFK.wav,1,AS,13.0732372285887,1
85,AS_20190919_5UOWD5.wav,0,AS,12.0055131078475,1
86,AS_20190919_5ZZQ0F.wav,1,AS,10.6996840094961,1
87,AS_20190919_A1UFV6.wav,1,AS,16.1250418062808,1
88,AS_20190919_BORC9O.wav,1,AS,9.89596161627529,1
89,AS_20190919_ENUKD4.wav,0,AS,13.1402358998059,1
90,AS_20190919_EZ67IQ.wav,1,AS,12.0565002646625,0
91,AS_20190919_GTOJV0.wav,1,AS,10.9418243931289,1
92,AS_20190919_HFZ59E.wav,0,AS,11.9064315310315,1
93,AS_20190919_I3HP8P.wav,1,AS,11.6797170090724,1
94,AS_20190919_ICL15S.wav,0,AS,11.7383883842806,1
95,AS_20190919_L8QCTM.wav,1,AS,12.4446035250816,1
96,AS_20190919_LD6DUM.wav,0,AS,13.6024300300103,1
97,AS_20190919_LXBAWD.wav,1,AS,9.88000923498581,1
98,AS_20190919_M32O7S.wav,1,AS,10.3952786238738,1
99,AS_20190919_PCGMY3.wav,1,AS,11.2826771548786,1
100,AS_20190919_TH6RGH.wav,1,AS,9.62223186598295,0
101,AS_20190919_W3UOGK.wav,1,AS,13.5898215656714,1
102,AS_20190919_W4DAE3.wav,1,AS,10.693598151056,1
103,AS_20190919_Z4FV67.wav,0,AS,11.8114337970564,1
104,AS_20190920_29B8WY.wav,0,AS,12.3461577952462,1
105,AS_20190920_2LW7B8.wav,0,AS,11.0472776293443,1
106,AS_20190920_I442SL.wav,0,AS,10.9783270069026,0
107,AS_20190920_MBVUTM.wav,0,AS,11.7624255626118,1
108,AS_20190920_PVZ9C8.wav,0,AS,11.7548026925343,1
109,AS_20190920_QE92CY.wav,0,AS,13.2693731279333,1
110,AS_20190920_RNC2VM.wav,0,AS,10.8524877180566,1
111,AS_20190920_TWSA36.wav,0,AS,11.5232502304894,1
112,AS_20190920_W7O2Y4.wav,0,AS,11.5800046666132,1
113,AS_20190920_ZJKRCL.wav,0,AS,13.041591259807,1
114,AS_20190922_FUX2TI.wav,0,AS,8.95160468164125,1
115,AS_20190922_RWW0E2.wav,0,AS,9.44188656922129,1
116,AS_20190922_UHHSAH.wav,0,AS,9.15482429538914,1
117,AS_20190923_OQKPAE.wav,0,AS,9.11423005336851,1
118,AS_20190928_JN0034.wav,1,AS,8.2272014655301,1
119,AS_20190928_PBY94W.wav,1,AS,8.69994832316383,1
120,AS_20190928_Q1IOD6.wav,1,AS,8.38450353850579,0
121,AS_20190930_HDAOH2.wav,0,AS,11.7549161336672,1
122,AS_20191001_DZYTB6.wav,0,AS,13.1992359429693,1
123,AS_20191001_K4OYCU.wav,0,AS,10.6195732909231,1
124,AS_20191001_PCTZ1S.wav,0,AS,10.9247020570875,1
125,AS_20191001_PGLDD9.wav,0,AS,9.32040090527789,1
126,AS_20191001_S1YG44.wav,0,AS,10.8594577931571,1
127,AS_20191001_Y3NIYM.wav,0,AS,10.9467490026953,1
128,AS_20191004_7PMDOT.wav,0,AS,12.1751921525095,1
129,AS_20191004_7R24X1.wav,0,AS,11.4984340427792,1
130,AS_20191004_85FMK3.wav,0,AS,11.4773385097535,1
131,AS_20191004_8U6F49.wav,0,AS,9.86836125821675,1
132,AS_20191004_DU617F.wav,0,AS,13.8237282129517,1
133,AS_20191004_G8BNKG.wav,0,AS,10.5895202379958,1
134,AS_20191004_HYRT72.wav,0,AS,11.151964940879,1
135,AS_20191004_LAANCC.wav,0,AS,13.2117452413954,1
136,AS_20191004_MD4IVD.wav,0,AS,10.7898530723895,1
137,AS_20191004_NT4LG5.wav,0,AS,11.3882681459847,0
138,AS_20191004_V3LRBK.wav,0,AS,9.50675424710761,1
139,AS_20191004_V8PEJD.wav,0,AS,10.7372656419957,1
140,AS_20191004_XN347D.wav,0,AS,11.7376053368602,1
141,AS_20191005_FN7W4K.wav,0,AS,13.1588613688103,1
142,AS_20191005_J3ZADR.wav,0,AS,13.139599734674,1
143,AS_20191013_01FV4V.wav,1,AS,9.21589167873118,1
144,AS_20191013_8F1LS3.wav,1,AS,9.30202102152419,1
145,AS_20191013_8QCJ9H.wav,0,AS,9.00318756187112,1
146,AS_20191013_FHIVQG.wav,1,AS,9.09560054028465,1
147,AS_20191013_N4I129.wav,1,AS,9.26678772266306,1
148,AS_20191013_UILJR1.wav,1,AS,8.87750209995695,1
149,AS_20191014_02GI1T.wav,1,AS,12.6008629024716,1
150,AS_20191014_57317H.wav,1,AS,9.35224898424167,1
151,AS_20191014_6BXBMP.wav,1,AS,10.9466840839559,1
152,AS_20191014_7QX8GF.wav,1,AS,10.4355884149679,1
153,AS_20191014_A0C6JG.wav,1,AS,11.8141835359735,1
154,AS_20191014_G2DAD8.wav,0,AS,11.4480003589806,0
155,AS_20191014_GQOJ7N.wav,1,AS,12.2938895403078,1
156,AS_20191014_JQRV6V.wav,1,AS,10.570445272602,1
157,AS_20191014_KL6YIM.wav,0,AS,11.4056575966777,1
158,AS_20191014_LBETB5.wav,0,AS,11.6738825312518,1
159,AS_20191014_MLYUQV.wav,1,AS,11.0717782010693,1
160,AS_20191014_P29N8D.wav,1,AS,12.4589826645656,1
161,AS_20191014_PWHGQX.wav,0,AS,13.1649297041558,1
162,AS_20191014_V4BXKP.wav,1,AS,13.1856436672956,1
163,AS_20191024_M5W2MQ.wav,0,AS,9.37323826603143,1
164,AS_20191024_UVFR4D.wav,0,AS,9.74938530315305,1
165,AS_20191024_W16E21.wav,0,AS,8.26134573717707,0
166,AS_20191024_WVIXVM.wav,0,AS,17.1770947359937,1
167,AS_20191025_AAWUGL.wav,0,AS,11.2523434548612,1
168,AS_20191025_BQVX8O.wav,1,AS,13.7032807000646,1
169,AS_20191025_P7UP6Q.wav,1,AS,14.6134778366607,0
170,AS_20191025_RZUA5S.wav,1,AS,12.7703271821875,0
171,AS_20191025_Y39RY5.wav,1,AS,14.004913504328,1
172,AS_20191027_27MUK0.wav,0,AS,9.11096710893619,1
173,AS_20191027_EX7FW4.wav,0,AS,11.4390826614526,1
174,AS_20191027_Y4WFI5.wav,0,AS,9.03515796287287,1
175,AS_20191028_7CP8O3.wav,0,AS,10.5137589226767,1
176,AS_20191028_8KYTXO.wav,0,AS,9.71193999460136,1
177,AS_20191028_C4CH30.wav,1,AS,11.0318574013344,1
178,AS_20191028_C5WGLX.wav,0,AS,8.30223372518488,1
179,AS_20191028_XGEBGM.wav,1,AS,8.89902483770956,1
180,AS_20191029_7PMYZS.wav,0,AS,11.1636302895393,1
181,AS_20191029_CKJFUV.wav,0,AS,11.1308289915879,1
182,AS_20191029_CX335G.wav,0,AS,11.2005836726994,1
183,AS_20191029_GLM7VV.wav,0,AS,8.57001049865346,1
184,AS_20191029_MZF2L5.wav,0,AS,9.50404131100557,0
185,AS_20191029_TTJ6LM.wav,0,AS,11.2361711845298,1
186,AS_20191029_VSSRGV.wav,0,AS,11.3053044726222,1
187,AS_20191029_WAACZG.wav,0,AS,10.2573983479586,1
188,AS_20191030_WLM1OK.wav,0,AS,8.82448218593724,1
189,AS_20191031_9MUWNI.wav,0,AS,9.32178403044384,1
190,AS_20191031_DTWBWF.wav,0,AS,8.81672672879225,1
191,AS_20191031_HQVFPL.wav,0,AS,9.75958298382108,1
192,AS_20191031_JI9U4P.wav,0,AS,9.08258231619819,1
193,AS_20191031_KDI7M1.wav,0,AS,8.94472212531555,1
194,AS_20191031_S2S04K.wav,0,AS,8.14405945199213,1
195,AS_20191031_Y0LQFY.wav,0,AS,8.27453945340986,1
196,AS_20191104_4NATL7.wav,0,AS,8.42192616748019,1
197,AS_20191104_CNAALY.wav,0,AS,8.72693378059672,1
198,AS_20191104_DP1SGB.wav,0,AS,8.87708743781241,1
199,AS_20191104_LMRUVA.wav,0,AS,9.1399704850416,1
200,AS_20191104_S7JIQJ.wav,0,AS,8.66113913964915,1
201,AS_20191104_WC7IPK.wav,0,AS,9.42417608327704,0
202,AS_20191105_JEWEPO.wav,0,AS,10.6160333383527,1
203,AS_20191105_S595KV.wav,0,AS,11.9735872887469,1
204,AS_20191106_ASFQYE.wav,0,AS,13.8214339285828,1
205,AS_20191106_LJ5EFR.wav,1,AS,13.4455535705522,0
206,AS_20191203_HE1J3U.wav,0,AS,9.21261284188381,1
207,AS_20191207_AXQSSQ.wav,0,AS,9.55586084267706,1
208,AS_20191207_IKF5SU.wav,0,AS,9.47034930136103,1
209,AS_20191207_IZ781P.wav,0,AS,10.3157349544761,1
210,AS_20191207_N987S1.wav,0,AS,9.66173816726268,0
211,AS_20191207_OII47L.wav,0,AS,9.90692134930461,1
212,AS_20191207_VPI0WT.wav,0,AS,8.76578579492731,1
213,AS_20191208_0VL7LC.wav,0,AS,8.17212893901945,1
214,AS_20191208_BC4ICM.wav,0,AS,8.30352215853128,1
215,AS_20191208_G7BWKA.wav,0,AS,8.21367871704309,1
216,AS_20191210_IDJTJS.wav,0,AS,8.64886729372072,1
217,AS_20191210_N03J75.wav,0,AS,8.31263183728585,1
218,AS_20191211_9QGPRD.wav,0,AS,8.23792569200014,1
219,AS_20191211_C5XLMN.wav,0,AS,8.32469374461509,1
220,AS_20191211_ETLPFU.wav,0,AS,8.31138559477889,0
221,AS_20191211_T6I1A7.wav,0,AS,8.42041018385402,1
222,AS_20191213_SOAO6Z.wav,0,AS,8.74278966616954,0
223,AS_20191215_A0Y1CW.wav,0,AS,9.69831647317941,1
224,AS_20191217_18PHQV.wav,0,AS,10.0637921300098,1
225,AS_20191217_QSVPF9.wav,0,AS,11.3778206117805,1
226,AS_20191218_1L8X3U.wav,0,AS,9.76044278757412,1
227,AS_20191218_7IBHJ4.wav,0,AS,10.8115289416394,0
228,AS_20191218_89EU29.wav,0,AS,8.22255129059228,1
229,AS_20191218_AOZNGH.wav,0,AS,11.211897518729,0
230,AS_20191218_FQNHM5.wav,0,AS,8.35579123160937,1
231,AS_20191218_NHFWFV.wav,0,AS,9.43842574900844,1
232,AS_20191219_8L55OI.wav,0,AS,9.93744240354884,1
233,AS_20191219_LO3XOC.wav,0,AS,10.4414641869563,1
234,AS_20191219_T6VH18.wav,0,AS,8.52338643854288,1
235,AS_20191220_1WHEB7.wav,0,AS,8.94022195509349,1
236,AS_20191220_CSCS57.wav,1,AS,8.06806039716431,1
237,AS_20191220_G6ZM3B.wav,0,AS,10.1942781942233,1
238,AS_20191220_QWZP71.wav,0,AS,9.92865941168201,1
239,AS_20191220_SSAHJN.wav,1,AS,8.13046709207368,1
240,AS_20191220_THTX43.wav,1,AS,8.30775159674399,0
241,AS_20191220_XGX4A1.wav,1,AS,12.0137761984867,1
242,AS_20200913_17W01N.wav,1,AS,9.70054157900605,1
243,AS_20200913_1WW05U.wav,1,AS,10.7129501036226,1
244,AS_20200913_84R2EE.wav,1,AS,11.1107645096274,1
245,AS_20200913_MLYLWT.wav,1,AS,10.7069196671667,0
246,AS_20200913_S69E6V.wav,1,AS,11.32600738117,1
247,AS_20210314_EIU9H8.wav,1,AS,8.79242240448246,1
248,AS_20210321_09E411.wav,1,AS,9.53379078660488,1
249,AS_20210321_6Z38EK.wav,0,AS,14.3011298031536,1
250,AS_20210321_8697UY.wav,1,AS,8.08414695129383,1
251,AS_20210321_8S21PH.wav,1,AS,8.09782325120874,1
252,AS_20210321_8WBL1E.wav,1,AS,8.67222130623549,1
253,AS_20210321_A011V7.wav,1,AS,14.8322260518495,1
254,AS_20210321_DL8QW8.wav,1,AS,14.4342265933921,1
255,AS_20210321_E2L6KI.wav,1,AS,9.16266998567158,1
256,AS_20210321_EBYUFU.wav,1,AS,10.4900910359622,1
257,AS_20210321_ED2W43.wav,1,AS,10.5211211891641,1
258,AS_20210321_EUGL9P.wav,1,AS,8.8623403936255,1
259,AS_20210321_EVOZQA.wav,1,AS,14.4747432574876,1
260,AS_20210321_F8FX0T.wav,1,AS,9.00046447939098,1
261,AS_20210321_H6JQBP.wav,1,AS,12.4236169861726,1
262,AS_20210321_HQODHN.wav,1,AS,10.7719299745854,1
263,AS_20210321_I6XRR4.wav,1,AS,8.746234350609,1
264,AS_20210321_LSB6B6.wav,1,AS,10.4075829365844,1
265,AS_20210321_LXQ4EH.wav,1,AS,8.32475266025468,1
266,AS_20210321_MYR0AC.wav,1,AS,8.14926092356008,1
267,AS_20210321_OGA8CW.wav,1,AS,8.41823547852159,1
268,AS_20210321_PFITN7.wav,1,AS,12.3539103424299,1
269,AS_20210321_R00A5J.wav,1,AS,14.1575724949977,1
270,AS_20210321_SJQF2H.wav,1,AS,9.01495352974229,0
271,AS_20210321_U0EBH6.wav,1,AS,8.85166495494453,1
272,AS_20210321_U33WR0.wav,1,AS,10.0924975212545,1
273,AS_20210321_WXA4VN.wav,1,AS,13.5866464760092,1
274,AS_20210321_YIV30T.wav,1,AS,12.6611325591653,0
275,AS_20210324_3J7MUG.wav,1,AS,11.9536420566193,1
276,AS_20210324_3YVPU7.wav,1,AS,10.373566699527,0
277,AS_20210324_6OD9QC.wav,1,AS,8.84724795797385,1
278,AS_20210324_7EBS5U.wav,1,AS,8.74738238356028,1
279,AS_20210324_7V51HJ.wav,1,AS,12.6963668626078,1
280,AS_20210324_8EFOAH.wav,1,AS,12.5794998929532,1
281,AS_20210324_8IBQ8N.wav,1,AS,9.80549740630146,1
282,AS_20210324_BO7AIZ.wav,1,AS,11.9133785698335,0
283,AS_20210324_CIHOF8.wav,1,AS,9.59855516171201,1
284,AS_20210324_EAU03A.wav,1,AS,11.1217296920737,1
285,AS_20210324_H0H3H7.wav,1,AS,8.57268516927068,1
286,AS_20210324_H779DI.wav,1,AS,8.96800437611973,1
287,AS_20210324_KYF15E.wav,1,AS,9.27170180696675,0
288,AS_20210324_N7HKPL.wav,1,AS,8.66640970115858,1
289,AS_20210324_NFBPYD.wav,1,AS,12.9727621511079,1
290,AS_20210324_NFNSTP.wav,1,AS,12.3718419871322,1
291,AS_20210324_O4XW97.wav,1,AS,8.5626442449184,1
292,AS_20210324_QY2AFZ.wav,1,AS,9.10171066069753,1
293,AS_20210324_RPY79S.wav,1,AS,12.3720944409814,1
294,AS_20210324_U0XG7F.wav,1,AS,18.7663026534174,0
295,AS_20210324_UOE16C.wav,1,AS,8.35003344555737,1
296,AS_20210324_UXGB5K.wav,0,AS,14.9388313550336,1
297,AS_20210324_V84HID.wav,1,AS,11.1953167109187,1
298,AS_20210324_VKXDWU.wav,1,AS,12.5732307988994,1
299,AS_20210324_XJJX0N.wav,1,AS,8.50759115798269,1
300,AS_20210324_ZCIQLT.wav,1,AS,9.1961352779139,1
301,AS_20210324_ZHKF3W.wav,1,AS,10.929910722547,0
302,AS_20210329_852NLP.wav,1,AS,8.85541353373039,1
303,AS_20210329_9OXV36.wav,1,AS,8.40407650726313,1
304,AS_20210820_5IT30W.wav,1,AS,11.3314661657889,1
305,AS_20210820_9WOYN1.wav,1,AS,11.7563381944881,0
306,AS_20210820_GIETQO.wav,1,AS,9.99545324948126,1
307,AS_20210820_JLF6ZT.wav,1,AS,9.44228275480525,1
308,AS_20210820_M4VCUM.wav,1,AS,9.94724703543105,1
309,AS_20210820_OQTZ5A.wav,1,AS,9.75661076081984,1
310,AS_20210820_QZAQVF.wav,1,AS,9.46366219005253,1
311,AS_20210820_T4GRZH.wav,1,AS,9.36725378764901,1
312,AS_20210820_U4F6EP.wav,1,AS,9.82530141713737,1
313,AS_20210820_VDRU58.wav,1,AS,12.9976778494223,1
314,AS_20210820_XDIYXI.wav,1,AS,8.87231273546676,1
315,AS_20210820_ZWB7VW.wav,1,AS,10.8534544806747,1
316,AS_20210821_X750V4.wav,1,AS,8.09791545573117,1
317,AS_20210823_4QC300.wav,1,AS,8.13511614150379,0
318,AS_20210823_L5ON50.wav,1,AS,8.32385202467006,1
319,AS_20210823_Y2RIYI.wav,1,AS,10.4913403519287,1
320,AS_20210824_IKFUNE.wav,0,AS,11.6613559656278,1
321,AS_20210824_LFHH19.wav,1,AS,11.2467830803476,1
322,AS_20210825_SO5NHV.wav,1,AS,8.05115306717514,0
323,AS_20210826_1VPRUB.wav,1,AS,8.05404367032839,1
324,AS_20210826_8N54OD.wav,1,AS,8.02011393201228,1
325,AS_20210826_A8T06Y.wav,1,AS,8.01948858468945,1
326,AS_20210826_BSC2JR.wav,1,AS,8.2531096369705,1
327,AS_20210826_ET2ZBV.wav,1,AS,8.24973947045884,1
328,AS_20210826_SPTZRA.wav,1,AS,8.30464298373654,1
329,AS_20210826_V62MED.wav,1,AS,8.03920355660628,1
330,AS_20210826_ZUCG5R.wav,1,AS,8.0931197218549,1
331,AS_20210830_02D66E.wav,1,AS,8.42462706647126,0
332,AS_20210830_0EE8MM.wav,1,AS,8.677994626639,1
333,AS_20210830_48SYBV.wav,1,AS,8.63538028863876,1
334,AS_20210830_4MJJGA.wav,1,AS,9.07395482125862,1
335,AS_20210830_4VDPO3.wav,1,AS,8.62171867671415,1
336,AS_20210830_61LO6R.wav,1,AS,8.91397893701748,1
337,AS_20210830_6N5RJL.wav,1,AS,8.84838524905966,1
338,AS_20210830_8CO5WC.wav,1,AS,8.27457281854129,1
339,AS_20210830_E22RH5.wav,1,AS,8.97096539276582,1
340,AS_20210830_G1MG46.wav,1,AS,8.69684020983501,1
341,AS_20210830_KLPYM6.wav,1,AS,8.26114039249681,1
342,AS_20210830_KWCRSY.wav,1,AS,8.95331451978455,1
343,AS_20210830_RI4WNS.wav,1,AS,8.5728884730938,1
344,AS_20210830_TSRU4H.wav,1,AS,8.9918241073812,1
345,AS_20210830_W4J2SE.wav,1,AS,8.61959734561055,0
346,AS_20210830_WPVGTB.wav,1,AS,8.5454466837262,1
347,BAL_1_20150701_VWS707.wav,1,BAL_1,8.04440976762036,1
348,BAL_1_20150711_KJC13S.wav,1,BAL_1,8.00638662668212,1
349,BAL_1_20150717_LZ1Z0R.wav,1,BAL_1,17.3640760270309,1
350,BAL_1_20150721_6T9UP0.wav,1,BAL_1,8.91194319184328,1
351,BAL_1_20150722_PK3A7F.wav,1,BAL_1,10.782310787736,0
352,BAL_1_20150827_RAFS7B.wav,0,BAL_1,9.2297437771224,1
353,BAL_1_20160121_36IZZ4.wav,0,BAL_1,41.7367729780234,1
354,BAL_1_20160227_KSDF3M.wav,0,BAL_1,8.39227546143463,1
355,BAL_1_20160307_57CGOA.wav,0,BAL_1,11.4181744236112,1
356,BAL_1_20160528_W90DFJ.wav,1,BAL_1,14.9371613155754,1
357,BAL_1_20160531_TYNLIQ.wav,1,BAL_1,22.0783897992837,0
358,BAL_1_20160602_MWNH2D.wav,1,BAL_1,15.3225319448277,1
359,BAL_1_20160603_XXEZU2.wav,1,BAL_1,8.35176812082018,0
360,BAL_1_20160604_GC1BKF.wav,0,BAL_1,9.40374262663181,1
361,BAL_1_20160612_PQHHB7.wav,1,BAL_1,9.72272655752977,1
362,BAL_1_20160615_VUN6W7.wav,1,BAL_1,8.24233543963768,1
363,BAL_1_20160623_16W1HC.wav,1,BAL_1,9.45519454330292,1
364,BAL_1_20160623_M8CA3K.wav,0,BAL_1,8.29095605793226,1
365,BAL_1_20160625_R17PSO.wav,0,BAL_1,10.5813819736958,1
366,BAL_1_20160627_YW3PD9.wav,0,BAL_1,12.9569224364404,1
367,BAL_1_20160701_FJMWNC.wav,1,BAL_1,8.80335403686753,1
368,BAL_1_20160704_DRR67D.wav,0,BAL_1,8.2333824628343,1
369,BAL_1_20160706_JISBU9.wav,1,BAL_1,8.52352736751156,0
370,BAL_1_20160707_APVYI0.wav,0,BAL_1,11.511072127953,1
371,BAL_1_20160707_IH9OHY.wav,0,BAL_1,25.610140653023,1
372,BAL_1_20160708_CYP1RL.wav,0,BAL_1,8.52651562270033,1
373,BAL_1_20160710_LM9D6D.wav,0,BAL_1,8.22810656112035,1
374,BAL_1_20160711_EL8MP9.wav,1,BAL_1,8.60575249453847,1
375,BAL_1_20160718_O0USTI.wav,1,BAL_1,15.8737013239787,1
376,BAL_1_20160721_HRHHS4.wav,1,BAL_1,8.57824365136552,1
377,BAL_1_20160723_LKN2GF.wav,0,BAL_1,15.7759891299273,1
378,BAL_1_20160723_SUERVB.wav,0,BAL_1,8.88873217350775,1
379,BAL_1_20160724_ENWML1.wav,0,BAL_1,8.40806380735393,1
380,BAL_1_20160806_UUIP0X.wav,0,BAL_1,8.14077171132775,1
381,BAL_1_20160807_P3GMCH.wav,0,BAL_1,13.8574063625835,1
382,BAL_1_20160808_KDPED3.wav,0,BAL_1,11.8122967820131,1
383,BAL_1_20160816_MMD10I.wav,1,BAL_1,11.8983869214781,1
384,BAL_2_20150712_OMNZLU.wav,1,BAL_2,8.59208730460249,1
385,BAL_2_20150713_TLFUWL.wav,1,BAL_2,15.0789963674615,1
386,BAL_2_20150715_7SCW6O.wav,1,BAL_2,9.64981865661297,1
387,BAL_2_20150721_VFE7BP.wav,1,BAL_2,25.271507893211,1
388,BAL_2_20150725_TJX54L.wav,1,BAL_2,25.0584470773452,1
389,BAL_2_20150802_GI93T0.wav,1,BAL_2,11.2796449873058,1
390,BAL_2_20150808_GOWWO1.wav,1,BAL_2,15.0874778237576,1
391,BAL_2_20150809_MJWE4Y.wav,1,BAL_2,14.8313823973247,1
392,BAL_2_20150813_MT0NGI.wav,1,BAL_2,18.9221366279021,1
393,BAL_2_20151022_Q2N4DC.wav,1,BAL_2,15.5812925366693,1
394,BAL_2_20151030_3NL9VN.wav,0,BAL_2,11.0376322538023,1
395,BAL_2_20151108_4RUDL6.wav,1,BAL_2,10.1436934147253,0
396,BAL_2_20151111_YO3LQH.wav,1,BAL_2,15.7314925592922,1
397,BAL_2_20151113_63HM3M.wav,1,BAL_2,11.2951375659333,1
398,BAL_2_20151115_1FTAX4.wav,1,BAL_2,17.1443139617889,0
399,BAL_2_20151119_XP5MB1.wav,1,BAL_2,15.7221085175733,1
400,BAL_2_20151130_S2IDCG.wav,0,BAL_2,12.0429628338295,1
401,BAL_2_20151205_ZII4RQ.wav,1,BAL_2,10.1413043108028,1
402,BAL_2_20151206_YTQTGX.wav,1,BAL_2,10.8249149388151,1
